source_document,page,subcommittee,agency,fund,account,row_type,actual_fy23,actual_fy24,appropriation_fy25,governor_fy26,governor_fy27,legislative_fy26,legislative_fy27
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Parent Trust Fund Program,account,266330.0,267193.0,267193.0,,,267193.0,350000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Commissioner’s Network,account,9943504.0,9791557.0,9869398.0,9869398.0,9869398.0,9869398.0,9869398.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Local Charter Schools,account,855000.0,885000.0,957000.0,957000.0,957000.0,957000.0,957000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Bridges to Success,account,27000.0,27000.0,27000.0,,,27000.0,27000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Talent Development,account,1992278.0,1902567.0,2257823.0,2568449.0,2568449.0,2068449.0,2068449.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,School-Based Diversion Initiative,account,760326.0,887426.0,900000.0,,,900000.0,900000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,EdSight,account,1134400.0,1126070.0,1133236.0,1140690.0,1140690.0,1140690.0,1140690.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Sheff Transportation,account,53424053.0,67676250.0,75465173.0,77661541.0,80326212.0,77661541.0,80326212.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Curriculum and Standards,account,1919665.0,2215773.0,2215782.0,2215782.0,2615782.0,4215782.0,4215782.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Non-Sheff Transportation,account,8079897.0,13476380.0,15675787.0,15675787.0,15675787.0,14275787.0,14275787.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Program,account,,255000.0,10000000.0,3500000.0,3500000.0,6000000.0,6000000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Education Finance Reform,account,,,150000000.0,,,,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Assistance to Paraeducators,account,,,5000000.0,,,,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Dual Credit,account,,,,,7500000.0,,6000000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Student Support Grants,account,,,,12639668.0,12639668.0,,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Incentive Program,account,,,,,,1500000.0,3430000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Office of Dyslexia,account,,,,,,680000.0,680000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,American School For The Deaf,account,9157514.0,10757514.0,11557514.0,11557514.0,11557514.0,12357514.0,12357514.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Regional Education Services,account,253676.0,196875.0,262500.0,262500.0,262500.0,262500.0,262500.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Family Resource Centers,account,5802625.0,6662824.0,6352710.0,,,6352710.0,7000000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Charter Schools,account,129203384.0,131251382.0,137514785.0,140303548.0,141622548.0,142803548.0,144122548.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Child Nutrition State Match,account,2354000.0,2354000.0,2354000.0,2875000.0,2875000.0,2354000.0,2354000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Health Foods Initiative,account,4151463.0,4151463.0,4151463.0,4151463.0,4151463.0,4151463.0,4151463.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Rose City Learning,account,,,,,,159000.0,159000.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,General Fund,account,1511.0,1536.0,1539.0,1569.0,1569.0,1609.0,1609.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,Personal Services,account,163387475.0,164866832.0,164583764.0,174058658.0,174058658.0,175558658.0,175558658.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,Other Expenses,account,26927986.0,28412637.0,26918577.0,37257461.0,37257461.0,31957461.0,31957461.0
2025BB-20250827_FY26_FY27.pdf,241,,,Fund,Agency Total - General Fund,account,190315461.0,193279469.0,191502341.0,211316119.0,211316119.0,207516119.0,207516119.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,General Fund,account,118.0,118.0,118.0,118.0,118.0,118.0,118.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Personal Services,account,8410624.0,8275873.0,10147924.0,9926912.0,9926912.0,9926912.0,9926912.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Other Expenses,account,316878.0,5134202.0,1319731.0,1319731.0,7919731.0,1694731.0,8294731.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Birth to Three,account,31892788.0,34351477.0,32452407.0,33293626.0,40293626.0,33293626.0,36093626.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Evenstart,account,295455.0,545454.0,545456.0,545456.0,545456.0,545456.0,545456.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,2Gen - TANF,account,324225.0,540473.0,572500.0,575685.0,575685.0,575685.0,575685.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Nurturing Families Network,account,14089169.0,12484084.0,12139479.0,12669995.0,14469995.0,12669995.0,14469995.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Stabilization Payments,account,69908522.0,,,,,,
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,OEC Parent Cabinet,account,,143500.0,150000.0,152264.0,152264.0,152264.0,152264.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Center,account,,,,263000.0,263000.0,263000.0,263000.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Head Start Services,account,4867305.0,4993641.0,5083238.0,5833238.0,5833238.0,5833238.0,5833238.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Care4Kids TANF/CCDF,account,57809329.0,81513372.0,112827096.0,147957756.0,151227096.0,147957756.0,151227096.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Enhancements,account,4189292.0,5891953.0,5954530.0,5954530.0,5954530.0,5954530.0,5954530.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Partnership,account,1109419.0,1374236.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Early Care and Education,account,139466790.0,154926475.0,190137329.0,193845725.0,201845725.0,193845725.0,201845725.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Smart Start,account,3249999.0,3250000.0,3325000.0,3325000.0,6325000.0,3325000.0,6325000.0
2025BB-20250827_FY26_FY27.pdf,243,,,Fund,Agency Total - General Fund,account,335929795.0,313424740.0,376154690.0,417162918.0,446832258.0,417537918.0,443007258.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,General Fund,account,53.0,53.0,53.0,53.0,53.0,53.0,53.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Personal Services,account,4794419.0,4927239.0,5884263.0,5419751.0,5419751.0,5419751.0,5419751.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Other Expenses,account,605791.0,1315843.0,1392223.0,892223.0,910515.0,1442223.0,1460515.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,State-Wide Digital Library,account,1704119.0,1654909.0,1709210.0,1709210.0,1709210.0,1709210.0,1709210.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Service,account,311902.0,315369.0,364209.0,380136.0,380136.0,380136.0,380136.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Materials,account,574537.0,574523.0,574540.0,674540.0,674540.0,674540.0,674540.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Library for the Blind,account,80410.0,58680.0,100000.0,100000.0,100000.0,100000.0,100000.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Service Units,account,124402.0,124402.0,124402.0,124402.0,124402.0,124402.0,124402.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Connecticard Payments,account,703638.0,703638.0,703638.0,703638.0,703638.0,703638.0,703638.0
2025BB-20250827_FY26_FY27.pdf,249,,,Fund,Agency Total - General Fund,account,8899218.0,9674603.0,10852485.0,10003900.0,10022192.0,10553900.0,10572192.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,General Fund,account,27.0,27.0,27.0,27.0,27.0,27.0,27.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Personal Services,account,1964441.0,1971034.0,2198913.0,2291080.0,2291080.0,2291080.0,2291080.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Other Expenses,account,393838.0,451239.0,497003.0,496003.0,482003.0,496003.0,482003.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Normal Cost,account,,,,,,293618465.0,299800000.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Retirement Contributions - UAL,account,,,,,,1511502535.0,1405300000.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Retirement Contributions,account,1578038000.0,1554542000.0,1558960000.0,1655121000.0,1705100000.0,,
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Retirees Health Service Cost,account,12116191.0,13557097.0,16030802.0,29507250.0,33267000.0,29507250.0,44356000.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Insurance Costs,account,9357523.0,8208196.0,9840000.0,6630000.0,6630000.0,6630000.0,8840000.0
2025BB-20250827_FY26_FY27.pdf,252,,,Fund,Agency Total - General Fund,account,1601869993.0,1578729566.0,1587526718.0,1694045333.0,1747770083.0,1844045333.0,1761069083.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,General Fund,account,26.0,27.0,28.0,29.0,29.0,28.0,28.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Personal Services,account,1699766.0,1626550.0,1811589.0,1855031.0,1855031.0,1855031.0,1855031.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Other Expenses,account,482183.0,1227589.0,1081175.0,781175.0,781175.0,2563079.0,3142258.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Minority Advancement Program,account,2127566.0,1690528.0,1659292.0,1674835.0,1674835.0,1674835.0,1674835.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,National Service Act,account,234779.0,454740.0,296810.0,320151.0,320151.0,320151.0,320151.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Program,account,505280.0,446669.0,570134.0,570134.0,570134.0,570134.0,570134.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,CT Loan Reimbursement,account,,,6000000.0,,,5000000.0,6000000.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Funds,account,,,,1404214.0,2808429.0,,
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Fund,account,32998277.0,8017698.0,24888637.0,24888637.0,24888637.0,26288637.0,41288637.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Program,account,,260000.0,500000.0,,,260000.0,260000.0
2025BB-20250827_FY26_FY27.pdf,256,Higher Education,,Fund,Agency Total - General Fund,account,38047851.0,13723774.0,36807637.0,31494177.0,32898392.0,38531867.0,55111046.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,General Fund,account,1698.0,1698.0,1698.0,1700.0,1700.0,1698.0,1698.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Cannabis Regulatory Fund,account,,2.0,2.0,,,2.0,2.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Operating Expenses,account,190408357.0,145965137.0,113460246.0,122623540.0,126421909.0,142875155.0,136673524.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,AHEC,account,420807.0,423455.0,429735.0,429735.0,429735.0,429735.0,429735.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Neuromodulation Treatment,account,,,,,,,2000000.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Agency Total - General Fund,account,190829164.0,146388592.0,113889981.0,123053275.0,126851644.0,143304890.0,139103259.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Operating Expenses,account,,178385.0,178385.0,,,178385.0,178385.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Regulatory Fund,account,,178385.0,178385.0,,,178385.0,178385.0
2025BB-20250827_FY26_FY27.pdf,263,Higher Education,,Fund,Total - Appropriated Funds,fund_total,190829164.0,146566977.0,114068366.0,123053275.0,126851644.0,143483275.0,139281644.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,General Fund,account,4633.0,4633.0,4633.0,4633.0,4633.0,4633.0,4633.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Charter Oak State College,account,4947602.0,4811223.0,3182468.0,3634487.0,3741029.0,3934487.0,4041029.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,System,account,214552654.0,228544234.0,217494271.0,234717627.0,241998796.0,234717627.0,241998796.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Connecticut State University,account,204544326.0,209322044.0,178635888.0,192782051.0,198762338.0,193717659.0,201697946.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Board of Regents,account,453500.0,560084.0,466906.0,503881.0,519512.0,503881.0,519512.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Developmental Services,account,9896460.0,10042069.0,10190984.0,10190984.0,10190984.0,10190984.0,10190984.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Incentive,account,1335638.0,1354341.0,1374425.0,1374425.0,1374425.0,1374425.0,1374425.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,O'Neill Chair,account,315000.0,315000.0,315000.0,,,315000.0,315000.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Debt Free Community College,account,,21979552.0,28500000.0,28500000.0,28500000.0,34150000.0,34150000.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Expanded PACT,account,,,,,,,7700000.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Disabilities Study,account,,,,,,,250000.0
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Various Initiatives,account,,,,,,53000.0,
2025BB-20250827_FY26_FY27.pdf,266,Higher Education,,Fund,Agency Total - General Fund,account,436045180.0,476928547.0,440159942.0,471703455.0,485087084.0,478957063.0,502237692.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,General Fund,account,501.0,501.0,501.0,501.0,501.0,511.0,521.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Workers' Compensation Fund,account,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Personal Services,account,47961978.0,48831986.0,54541281.0,53703277.0,53703277.0,57461166.0,58219053.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Other Expenses,account,4249828.0,5101696.0,5102201.0,5102201.0,5102201.0,5102201.0,5102201.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Witness Protection,account,289035.0,256183.0,164148.0,200000.0,200000.0,200000.0,200000.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Training And Education,account,83464.0,100887.0,147398.0,147398.0,147398.0,147398.0,147398.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Expert Witnesses,account,86380.0,124433.0,135413.0,135413.0,135413.0,135413.0,135413.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Medicaid Fraud Control,account,1428139.0,1418531.0,1439442.0,1509942.0,1509942.0,1509942.0,1509942.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Criminal Justice Commission,account,,,409.0,409.0,409.0,409.0,409.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Cold Case Unit,account,283540.0,276393.0,282227.0,292041.0,292041.0,292041.0,292041.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Shooting Taskforce,account,1296632.0,1346017.0,1353731.0,1427286.0,1427286.0,1427286.0,1427286.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Agency Total - General Fund,account,55678996.0,57456126.0,63166250.0,62517967.0,62517967.0,66275856.0,67033743.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Personal Services,account,397711.0,447295.0,454159.0,474947.0,474947.0,474947.0,474947.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Other Expenses,account,10417.0,8230.0,10428.0,10428.0,10428.0,10428.0,10428.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Fringe Benefits,account,381430.0,380634.0,489396.0,489396.0,489396.0,489396.0,489396.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Compensation Fund,account,789558.0,836159.0,953983.0,974771.0,974771.0,974771.0,974771.0
2025BB-20250827_FY26_FY27.pdf,271,Judicial And Corrections,,Fund,Total - Appropriated Funds,fund_total,56468554.0,58292285.0,64120233.0,63492738.0,63492738.0,67250627.0,68008514.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,General Fund,account,5952.0,5966.0,5966.0,5966.0,5966.0,5966.0,5966.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Personal Services,account,461662139.0,448242504.0,446837256.0,470744513.0,470744513.0,470144513.0,470144513.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Other Expenses,account,86030812.0,89172425.0,72751901.0,86235886.0,86235886.0,86348616.0,89528616.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Stress Management,account,14076.0,4685.0,,,,,
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Inmate Medical Services,account,125579910.0,139908878.0,130559989.0,145129165.0,145129165.0,145629165.0,150129165.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Board of Pardons and Paroles,account,6096236.0,5805266.0,7702157.0,6822490.0,6822490.0,6822490.0,6822490.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,STRIDE,account,73342.0,,80181.0,80181.0,80181.0,80181.0,80181.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,HITEC,account,,,,,,620645.0,644174.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Inmates,account,150.0,150.0,3000.0,3000.0,3000.0,3000.0,3000.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Legal Services To Prisoners,account,764831.0,796999.0,797000.0,797000.0,797000.0,797000.0,797000.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Volunteer Services,account,52340.0,56445.0,87725.0,87725.0,87725.0,87725.0,87725.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Community Support Services,account,42427852.0,43332608.0,46869958.0,48066468.0,48066468.0,47566468.0,47566468.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Reentry Centers,account,,,,,,,1500000.0
2025BB-20250827_FY26_FY27.pdf,274,Judicial And Corrections,,Fund,Agency Total - General Fund,account,722701688.0,727319960.0,705689167.0,757966428.0,757966428.0,758099803.0,767303332.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,General Fund,account,4274.0,4274.0,4274.0,4292.0,4292.0,4275.0,4275.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Banking Fund,account,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Personal Services,account,361878000.0,373122455.0,374558158.0,382624139.0,385900305.0,384040624.0,385678706.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Other Expenses,account,67530947.0,66992983.0,64212164.0,68212164.0,69462164.0,74656188.0,74997164.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Forensic Sex Evidence Exams,account,1280847.0,1085879.0,1348010.0,1348010.0,1348010.0,1348010.0,1348010.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Program,account,53632668.0,57429082.0,58257585.0,58670445.0,58670445.0,68429155.0,70000000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,"Justice Education Center, Inc.",account,486426.0,503435.0,503435.0,516287.0,516287.0,516287.0,516287.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Incarceration,account,29417071.0,31137932.0,30584377.0,31887932.0,33137932.0,35332650.0,35768876.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Probate Court,account,13359024.0,81024.0,13281024.0,13281024.0,13281024.0,3634932.0,3634932.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Workers' Compensation Claims,account,5901740.0,5666048.0,6042106.0,6042106.0,6042106.0,6042106.0,6042106.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Victim Security Account,account,4230.0,,8792.0,8792.0,8792.0,8792.0,8792.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Children of Incarcerated Parents,account,496658.0,529174.0,529174.0,542683.0,542683.0,542683.0,542683.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Legal Aid,account,1397144.0,1390597.0,1397144.0,1397144.0,1397144.0,3547144.0,4397144.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Youth Violence Initiative,account,2028029.0,4705803.0,5453217.0,5592428.0,5592428.0,5592428.0,5592428.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Youth Services Prevention,account,5128795.0,6571854.0,7283132.0,7283132.0,7283132.0,8293132.0,8293132.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Children's Law Center,account,92445.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Project Longevity,account,3424373.0,4424373.0,4774373.0,4896255.0,4896255.0,4221255.0,4221255.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Juvenile Planning,account,600000.0,775000.0,775000.0,775000.0,775000.0,945000.0,945000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Services,account,24183891.0,26223432.0,26272371.0,26697460.0,26697460.0,27570357.0,27945080.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Short-term and Residential,account,8287605.0,8107103.0,8287605.0,8482103.0,8482103.0,12835126.0,12953332.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Network,account,,256382.0,250000.0,256382.0,256382.0,256382.0,256382.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Counsel for Domestic Violence,account,937500.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Outreach Services for Norwich,account,,,,,,675000.0,675000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Agency Total - General Fund,account,580067393.0,590402556.0,605217667.0,619913486.0,625689652.0,639887251.0,645216309.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Foreclosure Mediation Program,account,2137371.0,2040196.0,2158656.0,2158656.0,2158656.0,2158656.0,2158656.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Agency Total - Banking Fund,account,2137371.0,2040196.0,2158656.0,2158656.0,2158656.0,2158656.0,2158656.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Criminal Injuries Compensation,account,2025222.0,1793846.0,2934088.0,2934088.0,2934088.0,2934088.0,2934088.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Injuries Compensation Fund,account,2025222.0,1793846.0,2934088.0,2934088.0,2934088.0,2934088.0,2934088.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Total - Appropriated Funds,fund_total,584229986.0,594236598.0,610310411.0,625006230.0,630782396.0,644979995.0,650309053.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,General Fund,account,451.0,451.0,451.0,451.0,451.0,504.0,506.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Personal Services,account,48056784.0,49247719.0,51267598.0,54782499.0,54782499.0,58196969.0,58383519.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Other Expenses,account,1559656.0,1561619.0,1565163.0,1565163.0,1565163.0,1565163.0,1589903.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Assigned Counsel - Criminal,account,20837403.0,31313988.0,33764004.0,30508488.0,30508488.0,37784482.0,41354960.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Expert Witnesses,account,2316202.0,2575600.0,2775604.0,2775604.0,2775604.0,2775604.0,2775604.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Training And Education,account,272039.0,119747.0,119748.0,119748.0,119748.0,119748.0,119748.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Agency Total - General Fund,account,73042084.0,84818673.0,89492117.0,89751502.0,89751502.0,100441966.0,104223734.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,General Fund,account,239.0,241.0,241.0,241.0,241.0,245.0,247.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Personal Services,account,22239904.0,21919442.0,22917263.0,23298956.0,23298956.0,23565623.0,23687289.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Other Expenses,account,3454105.0,3221896.0,3066113.0,4066113.0,4066113.0,4086113.0,4106113.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,SSMF Administration,account,546396.0,560345.0,546396.0,560345.0,560345.0,560345.0,560345.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Veterans’ Opportunity Pilot,account,,38041.0,,245047.0,245047.0,245047.0,245047.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Veterans' Rally Point,account,500000.0,512764.0,500000.0,512764.0,512764.0,512764.0,512764.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Burial Expenses,account,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Headstones,account,183175.0,166759.0,307834.0,307834.0,307834.0,307834.0,307834.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Agency Total - General Fund,account,26930246.0,26425913.0,27344272.0,28997725.0,28997725.0,29284392.0,29426058.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,General Fund,account,41.0,41.0,41.0,41.0,41.0,41.0,41.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Personal Services,account,3349224.0,3188208.0,3413875.0,3560092.0,3560092.0,3305492.0,3305492.0
