source_document,page,subcommittee,agency,fund,account,row_type,scenario,fiscal_year,amount
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Fringe Benefits,account,legislative,2027,528600.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,IT Services,account,legislative,2027,199938.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Compensation Fund,account,legislative,2027,1392226.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Total - Appropriated Funds,fund_total,legislative,2027,259756921.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Workers' Compensation Claims,account,legislative,2027,6509800.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,– University of Connecticut,account,legislative,2027,2271228.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Connecticut Health Center,account,legislative,2027,3460985.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,– Board of Regents Higher Ed,account,legislative,2027,3289276.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Children and Families,account,legislative,2027,10036952.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Mental Health & Addiction Serv,account,legislative,2027,18061027.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Services and Public Protection,account,legislative,2027,3723135.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Developmental Services,account,legislative,2027,12073417.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,– Department of Correction,account,legislative,2027,37722823.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Agency Total - General Fund,account,legislative,2027,97148643.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Workers' Compensation Claims,account,legislative,2027,6723297.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Transportation Fund,account,legislative,2027,6723297.0
2025BB-20250827_FY26_FY27.pdf,88,General Government,,,Total - Appropriated Funds,fund_total,legislative,2027,103871940.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,General Fund,account,legislative,2027,323.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Cannabis Regulatory Fund,account,legislative,2027,4.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Personal Services,account,legislative,2027,40234183.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Other Expenses,account,legislative,2027,1054810.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,41288993.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Personal Services,account,legislative,2027,407309.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Regulatory Fund,account,legislative,2027,407309.0
2025BB-20250827_FY26_FY27.pdf,90,General Government,,Fund,Total - Appropriated Funds,fund_total,legislative,2027,41696302.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,General Fund,Protection,account,legislative,2027,233189635.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,General Fund,Protection,account,legislative,2027,17565215.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,General Fund,Rights and Opportunities,account,legislative,2027,9172745.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,General Fund,Total - General Fund,fund_total,legislative,2027,259927595.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Banking Fund,Department of Banking,account,legislative,2027,30720452.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Insurance Fund,Insurance Department,account,legislative,2027,33767255.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Insurance Fund,Health Advocate,account,legislative,2027,876000.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Insurance Fund,Advocate,account,legislative,2027,4157257.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Insurance Fund,Total - Insurance Fund,fund_total,legislative,2027,38800512.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Workers' Compensation Fund,Commission,account,legislative,2027,22466032.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Cannabis Regulatory Fund,Protection,account,legislative,2027,633758.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Cannabis Regulatory Fund,Protection,account,legislative,2027,5684086.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Cannabis Regulatory Fund,Regulatory Fund,account,legislative,2027,6317844.0
2025BB-20250827_FY26_FY27.pdf,93,Regulation And Protection,Regulation And Protection,Cannabis Regulatory Fund,Total - Appropriated Funds,fund_total,legislative,2027,358232435.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,General Fund,account,legislative,2027,1466.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Cannabis Regulatory Fund,account,legislative,2027,2.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,180361731.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,34715572.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Stress Reduction,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fleet Purchase,account,legislative,2027,7782053.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,System,account,legislative,2027,4763320.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,CRISIS,account,legislative,2027,1800000.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Partnerships,account,legislative,2027,2050000.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Willimantic,account,legislative,2027,242176.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Radio Network,account,legislative,2027,19528.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Radio Network,account,legislative,2027,12997.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Connecticut,account,legislative,2027,172353.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Association,account,legislative,2027,176625.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fire Training School - Torrington,account,legislative,2027,172267.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Haven,account,legislative,2027,108364.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fire Training School - Derby,account,legislative,2027,50639.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fire Training School - Wolcott,account,legislative,2027,171162.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fire Training School - Fairfield,account,legislative,2027,127501.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fire Training School - Hartford,account,legislative,2027,176836.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Middletown,account,legislative,2027,70970.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Fire Training School - Stamford,account,legislative,2027,75541.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Volunteer Firefighter Training,account,legislative,2027,140000.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Agency Total - General Fund,account,legislative,2027,233189635.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,509758.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,124000.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Regulatory Fund,account,legislative,2027,633758.0
2025BB-20250827_FY26_FY27.pdf,94,Regulation And Protection,,Fund,Total - Appropriated Funds,fund_total,legislative,2027,233823393.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Banking Fund,account,legislative,2027,131.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,15496809.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,1375510.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Equipment,account,legislative,2027,44900.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Fringe Benefits,account,legislative,2027,12399055.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Indirect Overhead,account,legislative,2027,1404178.0
2025BB-20250827_FY26_FY27.pdf,99,Regulation And Protection,,Fund,Agency Total - Banking Fund,account,legislative,2027,30720452.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Insurance Fund,account,legislative,2027,157.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,17428950.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,1609489.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Equipment,account,legislative,2027,62500.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Fringe Benefits,account,legislative,2027,13071712.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Indirect Overhead,account,legislative,2027,1594604.0
2025BB-20250827_FY26_FY27.pdf,102,Regulation And Protection,,Fund,Agency Total - Insurance Fund,account,legislative,2027,33767255.0
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Insurance Fund,account,legislative,2027,4.0
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,387000.0
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,65500.0
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Fringe Benefits,account,legislative,2027,401000.0
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Indirect Overhead,account,legislative,2027,22500.0
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Agency Total - Insurance Fund,account,legislative,2027,876000.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Insurance Fund,account,legislative,2027,19.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,1947836.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,292991.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Equipment,account,legislative,2027,5000.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Fringe Benefits,account,legislative,2027,1831655.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Indirect Overhead,account,legislative,2027,79775.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Agency Total - Insurance Fund,account,legislative,2027,4157257.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,General Fund,account,legislative,2027,240.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Cannabis Regulatory Fund,account,legislative,2027,62.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,16807275.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,757940.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Agency Total - General Fund,account,legislative,2027,17565215.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,5335317.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,348769.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Regulatory Fund,account,legislative,2027,5684086.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Total - Appropriated Funds,fund_total,legislative,2027,23249301.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Workers' Compensation Fund,account,legislative,2027,111.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Personal Services,account,legislative,2027,9841921.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Other Expenses,account,legislative,2027,2476091.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Equipment,account,legislative,2027,1.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Fringe Benefits,account,legislative,2027,8561814.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Indirect Overhead,account,legislative,2027,1586205.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Compensation Fund,account,legislative,2027,22466032.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,General Fund,account,legislative,2027,279.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Workers' Compensation Fund,account,legislative,2027,2.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Personal Services,account,legislative,2027,17911298.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Other Expenses,account,legislative,2027,4693827.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,CETC Workforce,account,legislative,2027,606460.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Workforce Investment Act,account,legislative,2027,29938610.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Job Funnels Projects,account,legislative,2027,712857.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Employment Program,account,legislative,2027,10268488.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Jobs First Employment Services,account,legislative,2027,13173620.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Apprenticeship Program,account,legislative,2027,604369.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Network,account,legislative,2027,152112.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,STRIVE,account,legislative,2027,88779.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Unemployed,account,legislative,2027,5121184.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Veterans’ Opportunity Pilot,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Second Chance Initiative,account,legislative,2027,327038.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Cradle To Career,account,legislative,2027,100000.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,New Haven Jobs Funnel,account,legislative,2027,750000.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Initiative,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Initiative,account,legislative,2027,4627698.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,and Training Grant Program,account,legislative,2027,400000.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Agency Total - General Fund,account,legislative,2027,89476340.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Opportunity Industrial Centers,account,legislative,2027,738708.0
